spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,average_song
6J5kc12BW5HuP3d7C3vvx8,EoO,Bad Bunny,12,1,13,MX,2025-01-15,87,True,204768,DeBÍ TiRAR MáS FOToS,2025-01-05,0.36,0.464,10,-29.598,0,0.0702,0.749,0.859,0.0825,0.184,63.662,4,Lower
6x59lSlNU7TvsJZy7134uC,ROSONES,"Jorsshh, Fuerza Regida",13,1,-1,MX,2025-01-15,85,True,178079,ROSONES,2024-11-15,0.752,0.871,6,-4.387,1,0.029,0.164,0.0,0.296,0.827,119.997,3,About_Average
6X6m4xmdFcz31p1h7Qg68c,EL LOKERON,Tito Double P,14,-2,-4,MX,2025-01-15,87,True,145473,INCÓMODO,2024-08-22,0.724,0.689,7,-7.174,0,0.0524,0.573,6.77e-06,0.0922,0.936,120.208,3,About_Average
59D4DOkspUbWyMmbAPQkxZ,VOY A LLeVARTE PA PR,Bad Bunny,15,0,1,MX,2025-01-15,89,True,156364,DeBÍ TiRAR MáS FOToS,2025-01-05,0.148,0.604,7,-35.032,1,0.0588,0.921,0.453,0.405,1e-05,106.295,3,Lower
0NsGFMIo2aNbAkJu48ndaf,Morena Canela,Chino Pacas,16,1,-2,MX,2025-01-15,84,True,178336,Que Sigan Llegando Las Pacas (Extended),2024-10-18,0.658,0.614,10,-6.981,1,0.0324,0.105,2.18e-05,0.092,0.465,119.893,3,About_Average
5WEF0icHWmAZBBMglBd599,WELTiTA,"Bad Bunny, Chuwi",17,-1,7,MX,2025-01-15,87,False,187507,DeBÍ TiRAR MáS FOToS,2025-01-05,0.458,0.297,4,-32.354,0,0.6,0.866,0.329,0.346,0.357,96.14,3,Lower
6HrALJOMsfPCCbUo5cJCON,ESCAPATE,"Tito Double P, Chino Pacas",18,1,2,MX,2025-01-15,85,True,144674,INCÓMODO,2024-08-22,0.818,0.447,5,-10.247,0,0.047,0.514,8.14e-05,0.187,0.693,120.09,1,Lower
43558Td2trz7O0chZYohEE,Amapola,"Natanael Cano, Nueva H",19,-1,-2,MX,2025-01-15,83,False,180693,Amapola,2024-12-05,0.758,0.596,9,-7.836,0,0.0264,0.0641,0.0,0.245,0.753,133.0,3,About_Average
7d6yK8v8J484SWH5prIQiE,VeLDÁ,"Bad Bunny, Omar Courtz, Dei V",20,0,2,MX,2025-01-15,88,True,235336,DeBÍ TiRAR MáS FOToS,2025-01-05,0.613,0.981,1,-18.638,1,0.149,0.29,0.0023,0.437,0.0337,101.852,3,Lower
3IEvQ1CzszUJtTRLmmMJ2X,5-7,"Tito Double P, Junior H",21,0,-3,MX,2025-01-15,84,False,174500,INCÓMODO,2024-08-22,0.827,0.596,10,-8.36,1,0.039,0.379,0.0,0.138,0.964,111.997,3,About_Average
0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",22,1,5,MX,2025-01-15,90,True,191018,Cosa Nuestra,2024-11-15,0.833,0.563,4,-5.593,0,0.204,0.528,1.27e-05,0.139,0.343,105.008,4,Lower
1Q9Efnm5csdCMFynISxL2x,PERFuMITO NUEVO,"Bad Bunny, RaiNao",23,-1,-4,MX,2025-01-15,87,True,200680,DeBÍ TiRAR MáS FOToS,2025-01-05,0.513,0.0302,0,-33.8,1,0.0701,0.996,0.977,0.15,0.557,120.026,1,Lower
2lAUq68F2bt7Kc218n9FPp,AY MAMÁ,"Tito Double P, Grupo Frontera",24,1,-3,MX,2025-01-15,84,True,163031,INCÓMODO,2024-08-22,0.666,0.764,4,-6.297,0,0.116,0.366,0.0,0.347,0.729,148.853,4,Higher
0iKo4pNNjHHdKUcFARlfCa,EL CLúB,Bad Bunny,25,-1,-12,MX,2025-01-15,86,True,222568,DeBÍ TiRAR MáS FOToS,2025-01-05,0.516,0.611,10,-5.486,0,0.0555,0.458,5.34e-05,0.113,0.261,110.744,4,Lower
6YOfGIE6iFxC7G8OlGGvzW,ROCKSTAR,Junior H,26,2,-3,MX,2025-01-15,83,True,168677,$AD BOYZ 4 LIFE II,2023-10-05,0.761,0.658,11,-7.188,1,0.0429,0.292,1.55e-06,0.137,0.895,125.036,3,Higher
1YYfyJ2yCvGFCxwjsIqEK9,Khé?,"Rauw Alejandro, Romeo Santos",27,-1,4,MX,2025-01-15,88,False,206066,Cosa Nuestra,2024-11-15,0.687,0.627,7,-4.975,1,0.181,0.326,0.0,0.0893,0.47,155.865,4,Higher
4MUrUT38U98olfnyzMBCzm,KLOuFRENS,Bad Bunny,28,-1,1,MX,2025-01-15,86,True,199114,DeBÍ TiRAR MáS FOToS,2025-01-05,0.326,0.125,1,-32.45,1,0.148,0.703,0.706,0.18,0.306,106.974,4,Lower
2aYZaN5SmkRDLsrrV8GkBQ,LA PATRULLA,"Peso Pluma, Neton Vega",29,0,-3,MX,2025-01-15,84,True,130614,ÉXODO,2024-06-20,0.722,0.74,6,-7.22,0,0.063,0.68,3.27e-05,0.176,0.893,132.731,3,Lower
4Ndjd6DhKIC5IPoBIrMQuX,Ese Vato No Te Queda,"Carin Leon, Gabito Ballesteros",30,0,2,MX,2025-01-15,81,True,198607,Ese Vato No Te Queda,2024-10-24,0.748,0.74,7,-3.643,0,0.0387,0.0292,0.000109,0.087,0.618,117.955,4,About_Average
5LhI8m7n8xlQmNe3b7Rwis,Madonna,"Natanael Cano, Oscar Maydon",31,1,-3,MX,2025-01-15,83,True,187087,Madonna,2024-03-08,0.732,0.873,0,-5.965,1,0.0321,0.0449,0.000803,0.347,0.662,128.029,3,Lower
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,32,1,13,MX,2025-01-15,92,False,195824,Si Antes Te Hubiera Conocido,2024-06-21,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4,Higher
5GTBdEjZe7zEDp1N0eCZE4,HOLLYWOOD,"Peso Pluma, Estevan Plazola",33,1,0,MX,2025-01-15,81,True,284864,ÉXODO,2024-06-20,0.707,0.683,3,-7.598,0,0.191,0.7,5.88e-06,0.134,0.545,94.979,3,Higher
7tCuCjhxzjX2XCz4JiiAsp,TURiSTA,Bad Bunny,34,-3,1,MX,2025-01-15,85,False,190028,DeBÍ TiRAR MáS FOToS,2025-01-05,0.358,0.12,8,-30.487,1,0.523,0.456,0.0653,0.146,0.318,90.929,3,Lower
4c2Pc0NrfkesPR0jff6q3F,KETU TeCRÉ,Bad Bunny,35,0,-5,MX,2025-01-15,86,True,250789,DeBÍ TiRAR MáS FOToS,2025-01-05,0.27,0.277,8,-32.187,1,0.0477,0.0177,0.485,0.111,0.082,111.353,3,Lower
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",36,1,6,MX,2025-01-15,100,False,251667,Die With A Smile,2024-08-16,0.521,0.592,6,-7.777,0,0.0304,0.308,0.0,0.122,0.535,157.969,3,Lower
7qXptgpZGo8AFPhJCBVLFE,LINDA,"Tito Double P, Neton Vega",37,2,2,MX,2025-01-15,79,True,224210,INCÓMODO,2024-08-22,0.911,0.761,6,-6.712,0,0.0507,0.135,3.48e-05,0.163,0.948,124.983,4,Higher
1cZHUhGz7xJ8c4szDipipd,Mejores Jordans,"Victor Mendivil, Oscar Maydon",38,10,12,MX,2025-01-15,80,False,234077,Mejores Jordans,2024-07-30,0.669,0.583,1,-8.949,1,0.269,0.603,2.54e-06,0.1,0.271,115.221,4,Lower
4ZOkfHC38nxSeSqzGE5HFr,PIÉNSALO,Junior H,39,7,11,MX,2025-01-15,82,True,240669,$AD BOYZ 4 LIFE II,2023-10-05,0.716,0.536,2,-7.798,0,0.0328,0.452,0.0,0.208,0.359,97.541,3,Lower
79x7xtoCLpf6l32Zz6mWo4,BOKeTE,Bad Bunny,40,-4,-6,MX,2025-01-15,85,True,215983,DeBÍ TiRAR MáS FOToS,2025-01-05,0.4,0.07,1,-32.756,1,0.0456,0.194,0.956,0.116,0.0344,124.927,4,Lower
5E3T0hZ77NXXUtXJocRIOc,El Mayor de los Ranas,"Victor Valverde, JR Torres",41,-1,9,MX,2025-01-15,78,True,172059,El Mayor de los Ranas,2024-09-13,0.843,0.758,10,-4.71,0,0.0717,0.302,0.0,0.0427,0.894,91.02,4,About_Average
4wJ5Qq0jBN4ajy7ouZIV1c,APT.,"ROSÉ, Bruno Mars",42,0,-1,MX,2025-01-15,90,False,169917,rosie,2024-12-06,0.777,0.783,0,-4.477,0,0.26,0.0283,0.0,0.355,0.939,149.027,4,Higher
2CshODtf7iwe3pKlPmEWF5,TRES BOTELLAS,Junior H,43,-2,7,MX,2025-01-15,79,True,162648,$AD BOYZ 4 LIFE II,2023-10-05,0.723,0.59,11,-7.688,0,0.0341,0.246,5.02e-05,0.201,0.587,97.481,4,Higher
0zLA16D7GXoT8K7XFaiCv3,TU SI,"Tito Double P, Armenta",44,3,5,MX,2025-01-15,76,True,181921,INCÓMODO,2024-08-22,0.851,0.51,8,-8.904,0,0.0352,0.455,1.07e-06,0.112,0.823,114.017,3,About_Average
7AysIqSEDiwP4CUsAXJwrk,PRIMO,"Tito Double P, Natanael Cano",45,-2,-7,MX,2025-01-15,80,True,164991,INCÓMODO,2024-08-22,0.661,0.808,3,-6.28,0,0.0347,0.355,0.0,0.131,0.7,144.886,3,About_Average
41EOhpn50qvd8iZSKw531W,LOS CUADROS,"Peso Pluma, Tito Double P",46,-8,-3,MX,2025-01-15,82,True,160409,LOS CUADROS,2024-08-08,0.782,0.539,11,-10.68,1,0.0716,0.319,0.0,0.0905,0.939,122.149,3,Higher
3G7agPwWfcORnWCAGMDOpm,LA MuDANZA,Bad Bunny,47,-2,3,MX,2025-01-15,84,True,213010,DeBÍ TiRAR MáS FOToS,2025-01-05,0.565,0.926,7,-5.607,1,0.0573,0.975,0.944,0.131,0.971,173.978,3,Higher
1C84d9abZVKWHT2YYpoean,Si No Quieres No,"Luis R Conriquez, Neton Vega",48,-4,-8,MX,2025-01-15,83,False,147011,Si No Quieres No,2024-03-10,0.786,0.786,4,-6.372,0,0.0512,0.445,2.12e-06,0.0947,0.611,100.123,1,Lower
6VNXmo59yDYgcwLS17UNAW,CAFé CON RON,"Bad Bunny, Los Pleneros de la Cresta",49,0,1,MX,2025-01-15,84,False,228836,DeBÍ TiRAR MáS FOToS,2025-01-05,0.328,0.153,9,-26.802,1,0.0564,0.148,1.28e-06,0.397,0.0376,95.506,4,Lower
6RcAHyC5sAUIbPTkhOQwd8,Y LLORO,Junior H,50,0,-4,MX,2025-01-15,82,True,179013,$AD BOYZ 4 LIFE II,2023-10-05,0.728,0.589,7,-7.115,1,0.0376,0.424,7.78e-06,0.166,0.767,77.475,4,Lower
3sK8wGT43QFpWrvNQsrQya,DtMF,Bad Bunny,1,0,20,MX,2025-01-14,91,True,237117,DeBÍ TiRAR MáS FOToS,2025-01-05,0.625,0.131,7,-27.405,0,0.0717,0.177,0.218,0.0807,0.032,136.02,4,Lower
0LTwdL5yZ6YOTEGUQPFuSN,ROSONES,Tito Double P,2,0,-1,MX,2025-01-14,88,True,177590,ROSONES,2024-12-05,0.802,0.726,1,-5.939,1,0.0318,0.704,9.7e-06,0.117,0.604,120.129,3,Lower
63EQbNhgaih4yg5412usWG,Loco,Neton Vega,3,0,0,MX,2025-01-14,84,False,186521,Loco,2024-12-20,0.849,0.708,1,-5.502,1,0.0686,0.0741,0.00768,0.139,0.632,91.981,4,Lower
2lTm559tuIvatlT1u0JYG2,BAILE INoLVIDABLE,Bad Bunny,4,3,6,MX,2025-01-14,90,True,367725,DeBÍ TiRAR MáS FOToS,2025-01-05,0.168,0.00332,10,-46.113,1,0.0615,0.192,0.79,0.112,0.219,119.387,3,Lower
7sd6zMrgGpEa7NkQm9TRrg,NADIE,Tito Double P,5,0,-3,MX,2025-01-14,88,True,197031,NADIE,2024-11-21,0.702,0.843,7,-4.71,1,0.114,0.465,0.0,0.12,0.526,92.604,4,About_Average
0hfXHqWhOpbR9YQmQojDMN,gervonta,Peso Pluma,6,-2,1,MX,2025-01-14,86,True,167367,gervonta,2024-12-05,0.732,0.698,2,-6.147,0,0.096,0.552,0.00317,0.225,0.723,121.056,3,About_Average
4OLT65TRsOx3Iv1TlCcQVb,Presidente,"Gabito Ballesteros, Natanael Cano, Luis R Conriquez, Neton Vega",7,-1,-3,MX,2025-01-14,87,True,181064,Presidente,2024-10-21,0.732,0.827,11,-4.152,1,0.0585,0.123,0.0,0.117,0.584,105.145,1,Lower
5lKFO0PrOC9jmOlPEdjHsL,DOS DÍAS,"Tito Double P, Peso Pluma",8,0,-2,MX,2025-01-14,87,True,153928,INCÓMODO,2024-08-22,0.745,0.513,1,-9.116,1,0.087,0.783,0.0,0.216,0.929,109.935,3,Lower
3D24ErT1MMmUfXWotSj2A2,ME JALO,"Fuerza Regida, Grupo Frontera",9,3,-1,MX,2025-01-14,84,True,212002,MALA MÍA,2024-12-19,0.47,0.75,2,-5.887,0,0.112,0.216,0.0,0.169,0.62,79.814,4,Lower
1cOboCuWYI2osTOfolMRS6,Tu Boda,"Oscar Maydon, Fuerza Regida",10,-1,-5,MX,2025-01-14,91,True,225880,Tu Boda,2024-09-26,0.694,0.651,6,-6.968,1,0.0784,0.496,1.36e-05,0.0787,0.471,112.648,3,About_Average
5TFD2bmFKGhoCRbX61nXY5,NUEVAYoL,Bad Bunny,11,0,1,MX,2025-01-14,90,False,183685,DeBÍ TiRAR MáS FOToS,2025-01-05,0.142,0.195,6,-20.024,1,0.139,0.265,0.995,0.204,0.12,137.922,4,Lower
6X6m4xmdFcz31p1h7Qg68c,EL LOKERON,Tito Double P,12,-2,-3,MX,2025-01-14,87,True,145473,INCÓMODO,2024-08-22,0.724,0.689,7,-7.174,0,0.0524,0.573,6.77e-06,0.0922,0.936,120.208,3,About_Average
6J5kc12BW5HuP3d7C3vvx8,EoO,Bad Bunny,13,0,16,MX,2025-01-14,87,True,204768,DeBÍ TiRAR MáS FOToS,2025-01-05,0.36,0.464,10,-29.598,0,0.0702,0.749,0.859,0.0825,0.184,63.662,4,Lower
6x59lSlNU7TvsJZy7134uC,ROSONES,"Jorsshh, Fuerza Regida",14,8,-3,MX,2025-01-14,85,True,178079,ROSONES,2024-11-15,0.752,0.871,6,-4.387,1,0.029,0.164,0.0,0.296,0.827,119.997,3,About_Average
59D4DOkspUbWyMmbAPQkxZ,VOY A LLeVARTE PA PR,Bad Bunny,15,0,-1,MX,2025-01-14,89,True,156364,DeBÍ TiRAR MáS FOToS,2025-01-05,0.148,0.604,7,-35.032,1,0.0588,0.921,0.453,0.405,1e-05,106.295,3,Lower
5WEF0icHWmAZBBMglBd599,WELTiTA,"Bad Bunny, Chuwi",16,3,7,MX,2025-01-14,87,False,187507,DeBÍ TiRAR MáS FOToS,2025-01-05,0.458,0.297,4,-32.354,0,0.6,0.866,0.329,0.346,0.357,96.14,3,Lower
0NsGFMIo2aNbAkJu48ndaf,Morena Canela,Chino Pacas,17,-3,-2,MX,2025-01-14,84,True,178336,Que Sigan Llegando Las Pacas (Extended),2024-10-18,0.658,0.614,10,-6.981,1,0.0324,0.105,2.18e-05,0.092,0.465,119.893,3,About_Average
43558Td2trz7O0chZYohEE,Amapola,"Natanael Cano, Nueva H",18,0,-1,MX,2025-01-14,83,False,180693,Amapola,2024-12-05,0.758,0.596,9,-7.836,0,0.0264,0.0641,0.0,0.245,0.753,133.0,3,About_Average
6HrALJOMsfPCCbUo5cJCON,ESCAPATE,"Tito Double P, Chino Pacas",19,-3,0,MX,2025-01-14,85,True,144674,INCÓMODO,2024-08-22,0.818,0.447,5,-10.247,0,0.047,0.514,8.14e-05,0.187,0.693,120.09,1,Lower
7d6yK8v8J484SWH5prIQiE,VeLDÁ,"Bad Bunny, Omar Courtz, Dei V",20,0,0,MX,2025-01-14,88,True,235336,DeBÍ TiRAR MáS FOToS,2025-01-05,0.613,0.981,1,-18.638,1,0.149,0.29,0.0023,0.437,0.0337,101.852,3,Lower
3IEvQ1CzszUJtTRLmmMJ2X,5-7,"Tito Double P, Junior H",21,-4,-3,MX,2025-01-14,84,False,174500,INCÓMODO,2024-08-22,0.827,0.596,10,-8.36,1,0.039,0.379,0.0,0.138,0.964,111.997,3,About_Average
1Q9Efnm5csdCMFynISxL2x,PERFuMITO NUEVO,"Bad Bunny, RaiNao",22,1,-6,MX,2025-01-14,87,True,200680,DeBÍ TiRAR MáS FOToS,2025-01-05,0.513,0.0302,0,-33.8,1,0.0701,0.996,0.977,0.15,0.557,120.026,1,Lower
0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",23,1,5,MX,2025-01-14,90,True,191018,Cosa Nuestra,2024-11-15,0.833,0.563,4,-5.593,0,0.204,0.528,1.27e-05,0.139,0.343,105.008,4,Lower
0iKo4pNNjHHdKUcFARlfCa,EL CLúB,Bad Bunny,24,2,-11,MX,2025-01-14,86,True,222568,DeBÍ TiRAR MáS FOToS,2025-01-05,0.516,0.611,10,-5.486,0,0.0555,0.458,5.34e-05,0.113,0.261,110.744,4,Lower
2lAUq68F2bt7Kc218n9FPp,AY MAMÁ,"Tito Double P, Grupo Frontera",25,-4,-3,MX,2025-01-14,84,True,163031,INCÓMODO,2024-08-22,0.666,0.764,4,-6.297,0,0.116,0.366,0.0,0.347,0.729,148.853,4,Higher
1YYfyJ2yCvGFCxwjsIqEK9,Khé?,"Rauw Alejandro, Romeo Santos",26,3,7,MX,2025-01-14,88,False,206066,Cosa Nuestra,2024-11-15,0.687,0.627,7,-4.975,1,0.181,0.326,0.0,0.0893,0.47,155.865,4,Higher
4MUrUT38U98olfnyzMBCzm,KLOuFRENS,Bad Bunny,27,1,0,MX,2025-01-14,86,True,199114,DeBÍ TiRAR MáS FOToS,2025-01-05,0.326,0.125,1,-32.45,1,0.148,0.703,0.706,0.18,0.306,106.974,4,Lower
6YOfGIE6iFxC7G8OlGGvzW,ROCKSTAR,Junior H,28,-3,-4,MX,2025-01-14,83,True,168677,$AD BOYZ 4 LIFE II,2023-10-05,0.761,0.658,11,-7.188,1,0.0429,0.292,1.55e-06,0.137,0.895,125.036,3,Higher
2aYZaN5SmkRDLsrrV8GkBQ,LA PATRULLA,"Peso Pluma, Neton Vega",29,-2,-4,MX,2025-01-14,84,True,130614,ÉXODO,2024-06-20,0.722,0.74,6,-7.22,0,0.063,0.68,3.27e-05,0.176,0.893,132.731,3,Lower
4Ndjd6DhKIC5IPoBIrMQuX,Ese Vato No Te Queda,"Carin Leon, Gabito Ballesteros",30,0,7,MX,2025-01-14,81,True,198607,Ese Vato No Te Queda,2024-10-24,0.748,0.74,7,-3.643,0,0.0387,0.0292,0.000109,0.087,0.618,117.955,4,About_Average
7tCuCjhxzjX2XCz4JiiAsp,TURiSTA,Bad Bunny,31,4,1,MX,2025-01-14,85,False,190028,DeBÍ TiRAR MáS FOToS,2025-01-05,0.358,0.12,8,-30.487,1,0.523,0.456,0.0653,0.146,0.318,90.929,3,Lower
5LhI8m7n8xlQmNe3b7Rwis,Madonna,"Natanael Cano, Oscar Maydon",32,-1,-2,MX,2025-01-14,83,True,187087,Madonna,2024-03-08,0.732,0.873,0,-5.965,1,0.0321,0.0449,0.000803,0.347,0.662,128.029,3,Lower
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,33,0,12,MX,2025-01-14,92,False,195824,Si Antes Te Hubiera Conocido,2024-06-21,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4,Higher
5GTBdEjZe7zEDp1N0eCZE4,HOLLYWOOD,"Peso Pluma, Estevan Plazola",34,-2,0,MX,2025-01-14,81,True,284864,ÉXODO,2024-06-20,0.707,0.683,3,-7.598,0,0.191,0.7,5.88e-06,0.134,0.545,94.979,3,Higher
4c2Pc0NrfkesPR0jff6q3F,KETU TeCRÉ,Bad Bunny,35,2,-9,MX,2025-01-14,86,True,250789,DeBÍ TiRAR MáS FOToS,2025-01-05,0.27,0.277,8,-32.187,1,0.0477,0.0177,0.485,0.111,0.082,111.353,3,Lower
79x7xtoCLpf6l32Zz6mWo4,BOKeTE,Bad Bunny,36,4,-5,MX,2025-01-14,85,True,215983,DeBÍ TiRAR MáS FOToS,2025-01-05,0.4,0.07,1,-32.756,1,0.0456,0.194,0.956,0.116,0.0344,124.927,4,Lower
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",37,7,7,MX,2025-01-14,100,False,251667,Die With A Smile,2024-08-16,0.521,0.592,6,-7.777,0,0.0304,0.308,0.0,0.122,0.535,157.969,3,Lower
41EOhpn50qvd8iZSKw531W,LOS CUADROS,"Peso Pluma, Tito Double P",38,0,2,MX,2025-01-14,82,True,160409,LOS CUADROS,2024-08-08,0.782,0.539,11,-10.68,1,0.0716,0.319,0.0,0.0905,0.939,122.149,3,Higher
7qXptgpZGo8AFPhJCBVLFE,LINDA,"Tito Double P, Neton Vega",39,-5,-1,MX,2025-01-14,79,True,224210,INCÓMODO,2024-08-22,0.911,0.761,6,-6.712,0,0.0507,0.135,3.48e-05,0.163,0.948,124.983,4,Higher
5E3T0hZ77NXXUtXJocRIOc,El Mayor de los Ranas,"Victor Valverde, JR Torres",40,2,10,MX,2025-01-14,77,True,172059,El Mayor de los Ranas,2024-09-13,0.843,0.758,10,-4.71,0,0.0717,0.302,0.0,0.0427,0.894,91.02,4,About_Average
2CshODtf7iwe3pKlPmEWF5,TRES BOTELLAS,Junior H,41,0,9,MX,2025-01-14,79,True,162648,$AD BOYZ 4 LIFE II,2023-10-05,0.723,0.59,11,-7.688,0,0.0341,0.246,5.02e-05,0.201,0.587,97.481,4,Higher
4wJ5Qq0jBN4ajy7ouZIV1c,APT.,"ROSÉ, Bruno Mars",42,1,0,MX,2025-01-14,90,False,169917,rosie,2024-12-06,0.777,0.783,0,-4.477,0,0.26,0.0283,0.0,0.355,0.939,149.027,4,Higher
7AysIqSEDiwP4CUsAXJwrk,PRIMO,"Tito Double P, Natanael Cano",43,-4,-4,MX,2025-01-14,80,True,164991,INCÓMODO,2024-08-22,0.661,0.808,3,-6.28,0,0.0347,0.355,0.0,0.131,0.7,144.886,3,About_Average
1C84d9abZVKWHT2YYpoean,Si No Quieres No,"Luis R Conriquez, Neton Vega",44,-8,-3,MX,2025-01-14,83,False,147011,Si No Quieres No,2024-03-10,0.786,0.786,4,-6.372,0,0.0512,0.445,2.12e-06,0.0947,0.611,100.123,1,Lower
3G7agPwWfcORnWCAGMDOpm,LA MuDANZA,Bad Bunny,45,4,5,MX,2025-01-14,84,True,213010,DeBÍ TiRAR MáS FOToS,2025-01-05,0.565,0.926,7,-5.607,1,0.0573,0.975,0.944,0.131,0.971,173.978,3,Higher
4ZOkfHC38nxSeSqzGE5HFr,PIÉNSALO,Junior H,46,1,4,MX,2025-01-14,82,True,240669,$AD BOYZ 4 LIFE II,2023-10-05,0.716,0.536,2,-7.798,0,0.0328,0.452,0.0,0.208,0.359,97.541,3,Lower
0zLA16D7GXoT8K7XFaiCv3,TU SI,"Tito Double P, Armenta",47,-2,3,MX,2025-01-14,76,True,181921,INCÓMODO,2024-08-22,0.851,0.51,8,-8.904,0,0.0352,0.455,1.07e-06,0.112,0.823,114.017,3,About_Average
1cZHUhGz7xJ8c4szDipipd,Mejores Jordans,"Victor Mendivil, Oscar Maydon",48,-2,2,MX,2025-01-14,80,False,234077,Mejores Jordans,2024-07-30,0.669,0.583,1,-8.949,1,0.269,0.603,2.54e-06,0.1,0.271,115.221,4,Lower
6VNXmo59yDYgcwLS17UNAW,CAFé CON RON,"Bad Bunny, Los Pleneros de la Cresta",49,1,-1,MX,2025-01-14,84,False,228836,DeBÍ TiRAR MáS FOToS,2025-01-05,0.328,0.153,9,-26.802,1,0.0564,0.148,1.28e-06,0.397,0.0376,95.506,4,Lower
02cRoSfWU3RJNFyU3o4lhV,SANTAL 33,"Peso Pluma, Oscar Maydon",50,0,0,MX,2025-01-14,79,True,190303,ÉXODO,2024-06-20,0.715,0.764,6,-6.064,0,0.0946,0.666,8.11e-06,0.148,0.735,125.095,3,Higher
3sK8wGT43QFpWrvNQsrQya,DtMF,Bad Bunny,1,0,49,MX,2025-01-13,90,False,237117,DeBÍ TiRAR MáS FOToS,2025-01-05,0.625,0.131,7,-27.405,0,0.0717,0.177,0.218,0.0807,0.032,136.02,4,Lower
0LTwdL5yZ6YOTEGUQPFuSN,ROSONES,Tito Double P,2,0,-1,MX,2025-01-13,88,True,177590,ROSONES,2024-12-05,0.802,0.726,1,-5.939,1,0.0318,0.704,9.7e-06,0.117,0.604,120.129,3,Lower
63EQbNhgaih4yg5412usWG,Loco,Neton Vega,3,0,1,MX,2025-01-13,84,False,186521,Loco,2024-12-20,0.849,0.708,1,-5.502,1,0.0686,0.0741,0.00768,0.139,0.632,91.981,4,Lower
0hfXHqWhOpbR9YQmQojDMN,gervonta,Peso Pluma,4,0,3,MX,2025-01-13,86,True,167367,gervonta,2024-12-05,0.732,0.698,2,-6.147,0,0.096,0.552,0.00317,0.225,0.723,121.056,3,About_Average
7sd6zMrgGpEa7NkQm9TRrg,NADIE,Tito Double P,5,1,-2,MX,2025-01-13,88,True,197031,NADIE,2024-11-21,0.702,0.843,7,-4.71,1,0.114,0.465,0.0,0.12,0.526,92.604,4,About_Average
4OLT65TRsOx3Iv1TlCcQVb,Presidente,"Gabito Ballesteros, Natanael Cano, Luis R Conriquez, Neton Vega",6,1,-4,MX,2025-01-13,87,True,181064,Presidente,2024-10-21,0.732,0.827,11,-4.152,1,0.0585,0.123,0.0,0.117,0.584,105.145,1,Lower
2lTm559tuIvatlT1u0JYG2,BAILE INoLVIDABLE,Bad Bunny,7,-2,13,MX,2025-01-13,89,True,367725,DeBÍ TiRAR MáS FOToS,2025-01-05,0.168,0.00332,10,-46.113,1,0.0615,0.192,0.79,0.112,0.219,119.387,3,Lower
5lKFO0PrOC9jmOlPEdjHsL,DOS DÍAS,"Tito Double P, Peso Pluma",8,0,-2,MX,2025-01-13,88,True,153928,INCÓMODO,2024-08-22,0.745,0.513,1,-9.116,1,0.087,0.783,0.0,0.216,0.929,109.935,3,Lower
1cOboCuWYI2osTOfolMRS6,Tu Boda,"Oscar Maydon, Fuerza Regida",9,0,-4,MX,2025-01-13,91,True,225880,Tu Boda,2024-09-26,0.694,0.651,6,-6.968,1,0.0784,0.496,1.36e-05,0.0787,0.471,112.648,3,About_Average
6X6m4xmdFcz31p1h7Qg68c,EL LOKERON,Tito Double P,10,2,-1,MX,2025-01-13,87,True,145473,INCÓMODO,2024-08-22,0.724,0.689,7,-7.174,0,0.0524,0.573,6.77e-06,0.0922,0.936,120.208,3,About_Average
5TFD2bmFKGhoCRbX61nXY5,NUEVAYoL,Bad Bunny,11,0,8,MX,2025-01-13,89,False,183685,DeBÍ TiRAR MáS FOToS,2025-01-05,0.142,0.195,6,-20.024,1,0.139,0.265,0.995,0.204,0.12,137.922,4,Lower
3D24ErT1MMmUfXWotSj2A2,ME JALO,"Fuerza Regida, Grupo Frontera",12,-2,-4,MX,2025-01-13,84,True,212002,MALA MÍA,2024-12-19,0.47,0.75,2,-5.887,0,0.112,0.216,0.0,0.169,0.62,79.814,4,Lower
6J5kc12BW5HuP3d7C3vvx8,EoO,Bad Bunny,13,0,37,MX,2025-01-13,86,True,204768,DeBÍ TiRAR MáS FOToS,2025-01-05,0.36,0.464,10,-29.598,0,0.0702,0.749,0.859,0.0825,0.184,63.662,4,Lower
