spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,average_song
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,13,0,7,US,2024-07-12,90,False,180304,Fireworks & Rollerblades,2024-04-05,0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,3,Lower
4ZJ4vzLQekI0WntDbanNC7,Pink Skies,Zach Bryan,14,0,9,US,2024-07-12,89,False,194920,Pink Skies,2024-05-24,0.525,0.488,0,-6.909,1,0.038,0.191,5.14e-05,0.135,0.253,84.999,4,Lower
22DH8NChecsgPxDjA4pqer,Tough,"Quavo, Lana Del Rey",15,0,6,US,2024-07-12,85,False,188828,Tough,2024-07-03,0.582,0.557,8,-7.981,0,0.101,0.452,1.87e-05,0.121,0.211,84.989,4,Lower
2tudvzsrR56uom6smgOcSf,Like That,"Future, Metro Boomin, Kendrick Lamar",16,0,17,US,2024-07-12,90,True,267706,WE DON'T TRUST YOU,2024-03-22,0.814,0.676,11,-4.67,0,0.231,0.00709,1.28e-05,0.119,0.312,162.012,4,Higher
7FOgcfdz9Nx5V9lCNXdBYv,Red Wine Supernova,Chappell Roan,17,2,21,US,2024-07-12,87,True,192720,The Rise and Fall of a Midwest Princess,2023-09-22,0.657,0.82,9,-4.448,1,0.0441,0.0176,0.0,0.0847,0.709,124.041,4,About_Average
6jlG8gBPNAgBgoivw2Ig09,DEVIL IS A LIE,Tommy Richman,18,-1,7,US,2024-07-12,87,True,130944,DEVIL IS A LIE,2024-06-14,0.904,0.452,9,-7.272,1,0.132,0.174,0.0,0.115,0.613,90.026,4,Higher
7fveJ3pk1eSfxBdVkzdXZ0,Cowgirls (feat. ERNEST),"Morgan Wallen, ERNEST",19,3,9,US,2024-07-12,86,False,181621,One Thing At A Time,2023-03-03,0.621,0.779,8,-3.777,1,0.0361,0.216,8.62e-06,0.165,0.399,172.037,4,Higher
4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",20,-2,-1,US,2024-07-12,88,False,227195,Zach Bryan,2023-08-25,0.429,0.453,0,-7.746,1,0.0459,0.554,2e-06,0.102,0.155,77.639,4,Lower
629DixmZGHc7ILtEntuiWE,LUNCH,Billie Eilish,21,-1,14,US,2024-07-12,94,False,179586,HIT ME HARD AND SOFT,2024-05-17,0.893,0.4,11,-7.981,0,0.0643,0.0452,0.0823,0.0632,0.945,124.987,4,Higher
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,22,3,28,US,2024-07-12,90,False,210688,I've Tried Everything But Therapy (Part 1),2023-09-15,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,3,Lower
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,23,-2,27,US,2024-07-12,90,False,182346,Stick Season,2022-10-14,0.664,0.5,9,-6.935,1,0.0651,0.799,0.0,0.0966,0.801,117.896,4,Higher
1k2pQc5i348DCHwbn5KTdc,Pink Pony Club,Chappell Roan,24,0,26,US,2024-07-12,84,False,258034,The Rise and Fall of a Midwest Princess,2023-09-22,0.61,0.65,6,-6.199,1,0.0474,0.399,0.0,0.11,0.507,106.719,4,About_Average
2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone),"Taylor Swift, Post Malone",25,-2,25,US,2024-07-12,91,False,228965,THE TORTURED POETS DEPARTMENT,2024-04-18,0.504,0.386,11,-10.976,1,0.0308,0.502,1.53e-05,0.0961,0.281,192.004,4,Higher
7K3BhSpAxZBznislvUMVtn,Last Night,Morgan Wallen,26,0,1,US,2024-07-12,83,True,163854,One Thing At A Time,2023-03-03,0.492,0.673,6,-5.431,1,0.0347,0.413,0.0,0.137,0.488,203.812,4,Higher
2uqYupMHANxnwgeiXTZXzd,Austin (Boots Stop Workin'),Dasha,27,0,23,US,2024-07-12,91,True,171782,What Happens Now?,2024-02-16,0.756,0.672,0,-6.743,1,0.0522,0.464,3.37e-06,0.108,0.739,114.935,4,Lower
1XBYiRV30ykHw5f4wm6qEn,NIGHTS LIKE THIS,The Kid LAROI,28,0,22,US,2024-07-12,85,False,86983,THE FIRST TIME,2023-11-10,0.482,0.757,6,-4.586,1,0.0355,0.0137,0.0016,0.143,0.12,142.579,4,Lower
2HYFX63wP3otVIvopRS99Z,Houdini,Eminem,29,1,19,US,2024-07-12,94,True,227239,Houdini,2024-05-31,0.936,0.887,9,-2.76,0,0.0683,0.0292,1.88e-06,0.0582,0.889,127.003,4,Higher
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,30,-1,12,US,2024-07-12,86,False,228013,Something in the Orange,2022-04-22,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,3,Lower
3c9EsIo34kil8Oj1reaozB,American Nights,Zach Bryan,31,0,-18,US,2024-07-12,77,False,218933,The Great American Bar Scene,2024-07-04,0.57,0.678,6,-5.629,1,0.0598,0.0309,9.92e-06,0.104,0.358,137.581,4,About_Average
5ZLL6wYXeqg0k35ZkDRfhZ,Pour Me A Drink (Feat. Blake Shelton),"Post Malone, Blake Shelton",32,3,13,US,2024-07-12,85,False,195122,Pour Me A Drink,2024-06-21,0.577,0.904,11,-3.817,1,0.033,0.0018,0.0,0.308,0.861,119.033,4,Higher
0y5Ex8oQ8zCH5TQxHUy1Eo,you look like you love me (feat. Riley Green),"Ella Langley, Riley Green",33,0,17,US,2024-07-12,81,False,224280,you look like you love me (feat. Riley Green),2024-06-21,0.663,0.675,11,-5.851,1,0.0321,0.353,0.0,0.21,0.455,128.942,4,Higher
5b3XJ1pjrHO5JtY2PcTjnI,Mamushi (feat. Yuki Chiba),"Megan Thee Stallion, 千葉雄喜",34,-2,16,US,2024-07-12,80,True,156988,MEGAN,2024-06-28,0.892,0.531,1,-4.968,1,0.207,0.033,0.0,0.0824,0.209,81.036,4,Higher
7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",35,-1,15,US,2024-07-12,89,True,180386,Flower Boy,2017-07-21,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,4,Lower
1kPhV0KQui1phEpjnWIqUN,Smeraldo Garden Marching Band (feat. Loco),"Jimin, Loco",36,6,4,US,2024-07-12,91,False,182840,Smeraldo Garden Marching Band (feat. Loco),2024-06-28,0.79,0.915,4,-2.251,1,0.146,0.0366,0.0,0.0785,0.726,97.47,4,Higher
4KWeGKChLKcnZsj3sIOSkW,Tobey (feat. Big Sean and BabyTron),"Eminem, Big Sean, BabyTron",37,2,13,US,2024-07-12,82,True,284892,Tobey (feat. Big Sean and BabyTron),2024-07-02,0.649,0.663,10,-9.059,0,0.229,0.263,0.0,0.144,0.208,139.023,4,Higher
5W4kiM2cUYBJXKRudNyxjW,You Proof,Morgan Wallen,38,2,12,US,2024-07-12,83,False,157477,One Thing At A Time,2023-03-03,0.728,0.818,9,-5.068,1,0.0329,0.323,0.0,0.582,0.681,119.706,4,Higher
2Dct3GykKZ58hpWRFfe2Qd,Heading South,Zach Bryan,39,-3,0,US,2024-07-12,85,True,171692,Heading South,2019-09-30,0.68,0.246,4,-14.112,1,0.058,0.783,0.0,0.106,0.388,110.23,4,Lower
1vj47xD8v9wIhQrmQY2Dkv,Better Days (feat. John Mayer),"Zach Bryan, John Mayer",40,-2,-14,US,2024-07-12,75,False,212466,The Great American Bar Scene,2024-07-04,0.562,0.564,9,-6.946,1,0.0361,0.705,0.0,0.0932,0.314,82.685,4,Higher
4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,Taylor Swift,41,-4,9,US,2024-07-12,87,True,218004,THE TORTURED POETS DEPARTMENT,2024-04-18,0.701,0.751,0,-8.39,1,0.0502,0.123,0.0,0.15,0.22,129.994,4,Lower
7BRD7x5pt8Lqa1eGYC4dzj,CHIHIRO,Billie Eilish,42,1,8,US,2024-07-12,93,False,303440,HIT ME HARD AND SOFT,2024-05-17,0.7,0.425,7,-12.531,1,0.0529,0.144,0.879,0.083,0.521,110.015,4,Higher
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Myles Smith,43,-2,7,US,2024-07-12,92,False,172533,Stargazing,2024-05-10,0.635,0.601,1,-6.129,0,0.0295,0.246,0.0,0.11,0.332,123.994,4,Lower
0PAcdVzhPO4gq1Iym9ESnK,Thinkin’ Bout Me,Morgan Wallen,44,1,6,US,2024-07-12,85,False,177387,One Thing At A Time,2023-03-03,0.659,0.789,3,-5.723,0,0.0293,0.487,0.0,0.115,0.468,139.982,4,Lower
6XjDF6nds4DE2BBbagZol6,Gata Only,"FloyyMenor, Cris Mj",45,-1,5,US,2024-07-12,96,True,222000,Gata Only,2024-02-02,0.791,0.499,8,-8.472,0,0.0509,0.446,2.41e-05,0.0899,0.669,99.986,4,Lower
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,46,2,4,US,2024-07-12,92,False,178426,Lover,2019-08-23,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,4,Higher
51eSHglvG1RJXtL3qI5trr,Slow It Down,Benson Boone,47,0,3,US,2024-07-12,89,False,161831,Fireworks & Rollerblades,2024-04-05,0.432,0.583,8,-4.682,1,0.0687,0.174,0.0,0.0933,0.544,181.489,4,Higher
1SjsVdSXpwm1kTdYEHoPIT,Sun to Me,Zach Bryan,48,-2,2,US,2024-07-12,83,False,163031,American Heartbreak,2022-05-20,0.505,0.27,9,-9.165,0,0.0333,0.593,0.0,0.133,0.557,98.721,4,Lower
3Pbp7cUCx4d3OAkZSCoNvn,Scared To Start,Michael Marcagi,49,1,1,US,2024-07-12,88,False,159636,Scared To Start,2024-01-12,0.527,0.551,7,-11.258,1,0.0345,0.384,2.75e-06,0.403,0.443,148.035,4,Higher
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,50,0,0,US,2024-07-12,93,False,159245,DECIDE,2022-09-16,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4,Higher
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,1,0,2,US,2024-07-11,96,True,274192,Not Like Us,2024-05-04,0.898,0.472,1,-7.001,1,0.0776,0.0107,0.0,0.141,0.214,101.061,4,Higher
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,2,1,0,US,2024-07-11,87,True,171291,"Where I've Been, Isn't Where I'm Going",2024-05-31,0.722,0.706,9,-4.857,1,0.0292,0.072,0.0,0.067,0.599,80.969,4,About_Average
5N3hjp1WNayUPZrA8kJmJP,Please Please Please,Sabrina Carpenter,3,-1,-2,US,2024-07-11,98,True,186365,Please Please Please,2024-06-06,0.669,0.586,9,-6.073,1,0.054,0.274,0.0,0.104,0.579,107.071,4,About_Average
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,4,0,2,US,2024-07-11,98,False,210373,HIT ME HARD AND SOFT,2024-05-17,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4,About_Average
2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,5,0,-1,US,2024-07-11,99,True,175459,Espresso,2024-04-12,0.701,0.76,0,-5.478,1,0.0285,0.107,6.54e-05,0.185,0.69,103.969,4,Lower
7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",6,0,-1,US,2024-07-11,95,True,178205,I Had Some Help,2024-05-10,0.638,0.855,7,-4.86,1,0.0264,0.00757,0.0,0.245,0.731,127.986,4,About_Average
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,7,0,0,US,2024-07-11,94,False,218423,"Good Luck, Babe!",2024-04-05,0.7,0.582,11,-5.96,0,0.0356,0.0502,0.0,0.0881,0.785,116.712,4,Lower
7Fzl7QaTu47WyP9R5S5mh5,Lies Lies Lies,Morgan Wallen,8,2,42,US,2024-07-11,79,False,198068,Lies Lies Lies,2024-07-05,0.486,0.702,1,-5.758,0,0.0298,0.239,7.54e-05,0.0912,0.382,81.053,4,Lower
5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,Tommy Richman,9,-1,-1,US,2024-07-11,94,False,155151,MILLION DOLLAR BABY,2024-04-26,0.852,0.697,1,-5.52,0,0.0439,0.0973,0.00037,0.0678,0.919,138.029,4,Lower
5iJKGpnFfvbjZJeAtwXfCj,28,Zach Bryan,10,-1,40,US,2024-07-11,79,False,233333,The Great American Bar Scene,2024-07-04,0.492,0.519,7,-6.886,1,0.0288,0.227,8.47e-05,0.0693,0.435,80.868,3,Lower
4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,Chappell Roan,11,1,-2,US,2024-07-11,88,False,184841,The Rise and Fall of a Midwest Princess,2023-09-22,0.742,0.757,6,-4.981,1,0.0421,0.0187,0.0,0.305,0.957,139.982,4,Higher
5Z0UnEtpLDQyYlWwgi8m9C,Too Sweet,Hozier,12,-1,-2,US,2024-07-11,89,False,251424,Unreal Unearth: Unheard,2024-03-22,0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4,Higher
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,13,1,-1,US,2024-07-11,90,False,180304,Fireworks & Rollerblades,2024-04-05,0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,3,Lower
4ZJ4vzLQekI0WntDbanNC7,Pink Skies,Zach Bryan,14,-1,-3,US,2024-07-11,89,False,194920,Pink Skies,2024-05-24,0.525,0.488,0,-6.909,1,0.038,0.191,5.14e-05,0.135,0.253,84.999,4,Lower
22DH8NChecsgPxDjA4pqer,Tough,"Quavo, Lana Del Rey",15,0,10,US,2024-07-11,84,False,188828,Tough,2024-07-03,0.582,0.557,8,-7.981,0,0.101,0.452,1.87e-05,0.121,0.211,84.989,4,Lower
2tudvzsrR56uom6smgOcSf,Like That,"Future, Metro Boomin, Kendrick Lamar",16,1,1,US,2024-07-11,90,True,267706,WE DON'T TRUST YOU,2024-03-22,0.814,0.676,11,-4.67,0,0.231,0.00709,1.28e-05,0.119,0.312,162.012,4,Higher
6jlG8gBPNAgBgoivw2Ig09,DEVIL IS A LIE,Tommy Richman,17,1,-3,US,2024-07-11,86,True,130944,DEVIL IS A LIE,2024-06-14,0.904,0.452,9,-7.272,1,0.132,0.174,0.0,0.115,0.613,90.026,4,Higher
4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",18,-2,-5,US,2024-07-11,88,False,227195,Zach Bryan,2023-08-25,0.429,0.453,0,-7.746,1,0.0459,0.554,2e-06,0.102,0.155,77.639,4,Lower
7FOgcfdz9Nx5V9lCNXdBYv,Red Wine Supernova,Chappell Roan,19,4,-3,US,2024-07-11,87,True,192720,The Rise and Fall of a Midwest Princess,2023-09-22,0.657,0.82,9,-4.448,1,0.0441,0.0176,0.0,0.0847,0.709,124.041,4,About_Average
629DixmZGHc7ILtEntuiWE,LUNCH,Billie Eilish,20,-1,-2,US,2024-07-11,94,False,179586,HIT ME HARD AND SOFT,2024-05-17,0.893,0.4,11,-7.981,0,0.0643,0.0452,0.0823,0.0632,0.945,124.987,4,Higher
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,21,0,3,US,2024-07-11,89,False,182346,Stick Season,2022-10-14,0.664,0.5,9,-6.935,1,0.0651,0.799,0.0,0.0966,0.801,117.896,4,Higher
7fveJ3pk1eSfxBdVkzdXZ0,Cowgirls (feat. ERNEST),"Morgan Wallen, ERNEST",22,0,-1,US,2024-07-11,86,False,181621,One Thing At A Time,2023-03-03,0.621,0.779,8,-3.777,1,0.0361,0.216,8.62e-06,0.165,0.399,172.037,4,Higher
2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone),"Taylor Swift, Post Malone",23,-3,0,US,2024-07-11,91,False,228965,THE TORTURED POETS DEPARTMENT,2024-04-18,0.504,0.386,11,-10.976,1,0.0308,0.502,1.53e-05,0.0961,0.281,192.004,4,Higher
1k2pQc5i348DCHwbn5KTdc,Pink Pony Club,Chappell Roan,24,1,2,US,2024-07-11,84,False,258034,The Rise and Fall of a Midwest Princess,2023-09-22,0.61,0.65,6,-6.199,1,0.0474,0.399,0.0,0.11,0.507,106.719,4,About_Average
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,25,4,-3,US,2024-07-11,90,False,210688,I've Tried Everything But Therapy (Part 1),2023-09-15,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,3,Lower
7K3BhSpAxZBznislvUMVtn,Last Night,Morgan Wallen,26,6,5,US,2024-07-11,83,True,163854,One Thing At A Time,2023-03-03,0.492,0.673,6,-5.431,1,0.0347,0.413,0.0,0.137,0.488,203.812,4,Higher
2uqYupMHANxnwgeiXTZXzd,Austin (Boots Stop Workin'),Dasha,27,4,3,US,2024-07-11,91,True,171782,What Happens Now?,2024-02-16,0.756,0.672,0,-6.743,1,0.0522,0.464,3.37e-06,0.108,0.739,114.935,4,Lower
1XBYiRV30ykHw5f4wm6qEn,NIGHTS LIKE THIS,The Kid LAROI,28,-4,-8,US,2024-07-11,85,False,86983,THE FIRST TIME,2023-11-10,0.482,0.757,6,-4.586,1,0.0355,0.0137,0.0016,0.143,0.12,142.579,4,Lower
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,29,-3,-1,US,2024-07-11,86,False,228013,Something in the Orange,2022-04-22,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,3,Lower
2HYFX63wP3otVIvopRS99Z,Houdini,Eminem,30,5,-11,US,2024-07-11,94,True,227239,Houdini,2024-05-31,0.936,0.887,9,-2.76,0,0.0683,0.0292,1.88e-06,0.0582,0.889,127.003,4,Higher
3c9EsIo34kil8Oj1reaozB,American Nights,Zach Bryan,31,-4,19,US,2024-07-11,76,False,218933,The Great American Bar Scene,2024-07-04,0.57,0.678,6,-5.629,1,0.0598,0.0309,9.92e-06,0.104,0.358,137.581,4,About_Average
5b3XJ1pjrHO5JtY2PcTjnI,Mamushi (feat. Yuki Chiba),"Megan Thee Stallion, 千葉雄喜",32,-2,11,US,2024-07-11,80,True,156988,MEGAN,2024-06-28,0.892,0.531,1,-4.968,1,0.207,0.033,0.0,0.0824,0.209,81.036,4,Higher
0y5Ex8oQ8zCH5TQxHUy1Eo,you look like you love me (feat. Riley Green),"Ella Langley, Riley Green",33,0,-1,US,2024-07-11,80,False,224280,you look like you love me (feat. Riley Green),2024-06-21,0.663,0.675,11,-5.851,1,0.0321,0.353,0.0,0.21,0.455,128.942,4,Higher
7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",34,2,2,US,2024-07-11,89,True,180386,Flower Boy,2017-07-21,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,4,Lower
5ZLL6wYXeqg0k35ZkDRfhZ,Pour Me A Drink (Feat. Blake Shelton),"Post Malone, Blake Shelton",35,2,-8,US,2024-07-11,85,False,195122,Pour Me A Drink,2024-06-21,0.577,0.904,11,-3.817,1,0.033,0.0018,0.0,0.308,0.861,119.033,4,Higher
2Dct3GykKZ58hpWRFfe2Qd,Heading South,Zach Bryan,36,-2,-7,US,2024-07-11,85,True,171692,Heading South,2019-09-30,0.68,0.246,4,-14.112,1,0.058,0.783,0.0,0.106,0.388,110.23,4,Lower
4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,Taylor Swift,37,7,-2,US,2024-07-11,87,True,218004,THE TORTURED POETS DEPARTMENT,2024-04-18,0.701,0.751,0,-8.39,1,0.0502,0.123,0.0,0.15,0.22,129.994,4,Lower
1vj47xD8v9wIhQrmQY2Dkv,Better Days (feat. John Mayer),"Zach Bryan, John Mayer",38,-10,12,US,2024-07-11,74,False,212466,The Great American Bar Scene,2024-07-04,0.562,0.564,9,-6.946,1,0.0361,0.705,0.0,0.0932,0.314,82.685,4,Higher
4KWeGKChLKcnZsj3sIOSkW,Tobey (feat. Big Sean and BabyTron),"Eminem, Big Sean, BabyTron",39,3,-24,US,2024-07-11,81,True,284892,Tobey (feat. Big Sean and BabyTron),2024-07-02,0.649,0.663,10,-9.059,0,0.229,0.263,0.0,0.144,0.208,139.023,4,Higher
5W4kiM2cUYBJXKRudNyxjW,You Proof,Morgan Wallen,40,1,-1,US,2024-07-11,83,False,157477,One Thing At A Time,2023-03-03,0.728,0.818,9,-5.068,1,0.0329,0.323,0.0,0.582,0.681,119.706,4,Higher
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Myles Smith,41,-2,-8,US,2024-07-11,92,False,172533,Stargazing,2024-05-10,0.635,0.601,1,-6.129,0,0.0295,0.246,0.0,0.11,0.332,123.994,4,Lower
1kPhV0KQui1phEpjnWIqUN,Smeraldo Garden Marching Band (feat. Loco),"Jimin, Loco",42,3,2,US,2024-07-11,91,False,182840,Smeraldo Garden Marching Band (feat. Loco),2024-06-28,0.79,0.915,4,-2.251,1,0.146,0.0366,0.0,0.0785,0.726,97.47,4,Higher
7BRD7x5pt8Lqa1eGYC4dzj,CHIHIRO,Billie Eilish,43,-3,-3,US,2024-07-11,93,False,303440,HIT ME HARD AND SOFT,2024-05-17,0.7,0.425,7,-12.531,1,0.0529,0.144,0.879,0.083,0.521,110.015,4,Higher
6XjDF6nds4DE2BBbagZol6,Gata Only,"FloyyMenor, Cris Mj",44,-1,-10,US,2024-07-11,96,True,222000,Gata Only,2024-02-02,0.791,0.499,8,-8.472,0,0.0509,0.446,2.41e-05,0.0899,0.669,99.986,4,Lower
0PAcdVzhPO4gq1Iym9ESnK,Thinkin’ Bout Me,Morgan Wallen,45,1,-3,US,2024-07-11,85,False,177387,One Thing At A Time,2023-03-03,0.659,0.789,3,-5.723,0,0.0293,0.487,0.0,0.115,0.468,139.982,4,Lower
1SjsVdSXpwm1kTdYEHoPIT,Sun to Me,Zach Bryan,46,-8,-9,US,2024-07-11,83,False,163031,American Heartbreak,2022-05-20,0.505,0.27,9,-9.165,0,0.0333,0.593,0.0,0.133,0.557,98.721,4,Lower
51eSHglvG1RJXtL3qI5trr,Slow It Down,Benson Boone,47,1,-9,US,2024-07-11,89,False,161831,Fireworks & Rollerblades,2024-04-05,0.432,0.583,8,-4.682,1,0.0687,0.174,0.0,0.0933,0.544,181.489,4,Higher
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,48,2,2,US,2024-07-11,92,False,178426,Lover,2019-08-23,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,4,Higher
77DRzu7ERs0TX3roZcre7Q,euphoria,Kendrick Lamar,49,0,1,US,2024-07-11,88,True,383639,euphoria,2024-04-30,0.831,0.643,1,-5.002,1,0.11,0.046,0.0,0.084,0.142,139.948,4,Higher
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,50,-3,-1,US,2024-07-11,93,False,159245,DECIDE,2022-09-16,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4,Higher
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,1,0,2,US,2024-07-10,96,True,274192,Not Like Us,2024-05-04,0.898,0.472,1,-7.001,1,0.0776,0.0107,0.0,0.141,0.214,101.061,4,Higher
5N3hjp1WNayUPZrA8kJmJP,Please Please Please,Sabrina Carpenter,2,0,-1,US,2024-07-10,98,True,186365,Please Please Please,2024-06-06,0.669,0.586,9,-6.073,1,0.054,0.274,0.0,0.104,0.579,107.071,4,About_Average
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,3,2,-1,US,2024-07-10,86,True,171291,"Where I've Been, Isn't Where I'm Going",2024-05-31,0.722,0.706,9,-4.857,1,0.0292,0.072,0.0,0.067,0.599,80.969,4,About_Average
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,4,2,2,US,2024-07-10,98,False,210373,HIT ME HARD AND SOFT,2024-05-17,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4,About_Average
2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,5,-2,-1,US,2024-07-10,99,True,175459,Espresso,2024-04-12,0.701,0.76,0,-5.478,1,0.0285,0.107,6.54e-05,0.185,0.69,103.969,4,Lower
7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",6,-2,-1,US,2024-07-10,95,True,178205,I Had Some Help,2024-05-10,0.638,0.855,7,-4.86,1,0.0264,0.00757,0.0,0.245,0.731,127.986,4,About_Average
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,7,0,0,US,2024-07-10,94,False,218423,"Good Luck, Babe!",2024-04-05,0.7,0.582,11,-5.96,0,0.0356,0.0502,0.0,0.0881,0.785,116.712,4,Lower
5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,Tommy Richman,8,0,0,US,2024-07-10,94,False,155151,MILLION DOLLAR BABY,2024-04-26,0.852,0.697,1,-5.52,0,0.0439,0.0973,0.00037,0.0678,0.919,138.029,4,Lower
5iJKGpnFfvbjZJeAtwXfCj,28,Zach Bryan,9,1,41,US,2024-07-10,78,False,233333,The Great American Bar Scene,2024-07-04,0.492,0.519,7,-6.886,1,0.0288,0.227,8.47e-05,0.0693,0.435,80.868,3,Lower
7Fzl7QaTu47WyP9R5S5mh5,Lies Lies Lies,Morgan Wallen,10,-1,40,US,2024-07-10,77,False,198068,Lies Lies Lies,2024-07-05,0.486,0.702,1,-5.758,0,0.0298,0.239,7.54e-05,0.0912,0.382,81.053,4,Lower
